RegionID,Region,Year,Series,Value
422,Lebanon,2019,Invertebrates,18.0
422,Lebanon,2020,Invertebrates,19.0
422,Lebanon,2021,Invertebrates,18.0
422,Lebanon,2022,Invertebrates,19.0
422,Lebanon,2004,Plants,0.0
422,Lebanon,2010,Plants,1.0
422,Lebanon,2015,Plants,5.0
422,Lebanon,2019,Plants,29.0
422,Lebanon,2020,Plants,29.0
422,Lebanon,2021,Plants,100.0
422,Lebanon,2022,Plants,100.0
422,Lebanon,2004,Total,26.0
422,Lebanon,2010,Total,50.0
422,Lebanon,2015,Total,69.0
422,Lebanon,2019,Total,104.0
422,Lebanon,2020,Total,109.0
422,Lebanon,2021,Total,185.0
422,Lebanon,2022,Total,192.0
426,Lesotho,2004,Vertebrates,11.0
426,Lesotho,2010,Vertebrates,10.0
426,Lesotho,2015,Vertebrates,10.0
426,Lesotho,2019,Vertebrates,13.0
426,Lesotho,2020,Vertebrates,13.0
426,Lesotho,2021,Vertebrates,14.0
426,Lesotho,2022,Vertebrates,14.0
426,Lesotho,2004,Invertebrates,1.0
426,Lesotho,2010,Invertebrates,2.0
426,Lesotho,2015,Invertebrates,3.0
426,Lesotho,2019,Invertebrates,3.0
426,Lesotho,2020,Invertebrates,2.0
426,Lesotho,2021,Invertebrates,2.0
426,Lesotho,2022,Invertebrates,2.0
426,Lesotho,2004,Plants,1.0
426,Lesotho,2010,Plants,4.0
426,Lesotho,2015,Plants,4.0
426,Lesotho,2019,Plants,4.0
426,Lesotho,2020,Plants,4.0
426,Lesotho,2021,Plants,5.0
426,Lesotho,2022,Plants,5.0
426,Lesotho,2004,Total,13.0
426,Lesotho,2010,Total,16.0
426,Lesotho,2015,Total,17.0
426,Lesotho,2019,Total,20.0
426,Lesotho,2020,Total,19.0
426,Lesotho,2021,Total,21.0
426,Lesotho,2022,Total,21.0
430,Liberia,2004,Vertebrates,45.0
430,Liberia,2010,Vertebrates,91.0
430,Liberia,2015,Vertebrates,98.0
430,Liberia,2019,Vertebrates,114.0
430,Liberia,2020,Vertebrates,122.0
430,Liberia,2021,Vertebrates,132.0
430,Liberia,2022,Vertebrates,144.0
430,Liberia,2004,Invertebrates,3.0
430,Liberia,2010,Invertebrates,9.0
430,Liberia,2015,Invertebrates,11.0
430,Liberia,2019,Invertebrates,10.0
430,Liberia,2020,Invertebrates,10.0
430,Liberia,2021,Invertebrates,12.0
430,Liberia,2022,Invertebrates,12.0
430,Liberia,2004,Plants,46.0
430,Liberia,2010,Plants,47.0
430,Liberia,2015,Plants,49.0
430,Liberia,2019,Plants,83.0
430,Liberia,2020,Plants,86.0
430,Liberia,2021,Plants,104.0
430,Liberia,2022,Plants,126.0
430,Liberia,2004,Total,94.0
430,Liberia,2010,Total,147.0
430,Liberia,2015,Total,158.0
430,Liberia,2019,Total,207.0
430,Liberia,2020,Total,218.0
430,Liberia,2021,Total,248.0
430,Liberia,2022,Total,282.0
434,Libya,2004,Vertebrates,24.0
434,Libya,2010,Vertebrates,42.0
434,Libya,2015,Vertebrates,49.0
434,Libya,2019,Vertebrates,57.0
434,Libya,2020,Vertebrates,62.0
434,Libya,2021,Vertebrates,72.0
434,Libya,2022,Vertebrates,80.0
434,Libya,2004,Invertebrates,0.0
434,Libya,2010,Invertebrates,0.0
434,Libya,2015,Invertebrates,2.0
434,Libya,2019,Invertebrates,4.0
434,Libya,2020,Invertebrates,5.0
434,Libya,2021,Invertebrates,5.0
434,Libya,2022,Invertebrates,5.0
434,Libya,2004,Plants,1.0
434,Libya,2010,Plants,2.0
434,Libya,2015,Plants,3.0
434,Libya,2019,Plants,8.0
434,Libya,2020,Plants,8.0
434,Libya,2021,Plants,9.0
434,Libya,2022,Plants,9.0
434,Libya,2004,Total,25.0
434,Libya,2010,Total,44.0
434,Libya,2015,Total,54.0
434,Libya,2019,Total,69.0
434,Libya,2020,Total,75.0
434,Libya,2021,Total,86.0
434,Libya,2022,Total,94.0
438,Liechtenstein,2004,Vertebrates,3.0
438,Liechtenstein,2010,Vertebrates,0.0
438,Liechtenstein,2015,Vertebrates,0.0
438,Liechtenstein,2019,Vertebrates,2.0
438,Liechtenstein,2020,Vertebrates,2.0
438,Liechtenstein,2021,Vertebrates,2.0
438,Liechtenstein,2022,Vertebrates,3.0
438,Liechtenstein,2004,Invertebrates,5.0
438,Liechtenstein,2010,Invertebrates,2.0
438,Liechtenstein,2015,Invertebrates,4.0
438,Liechtenstein,2019,Invertebrates,6.0
438,Liechtenstein,2020,Invertebrates,6.0
438,Liechtenstein,2021,Invertebrates,5.0
438,Liechtenstein,2022,Invertebrates,7.0
438,Liechtenstein,2004,Plants,0.0
438,Liechtenstein,2010,Plants,0.0
438,Liechtenstein,2015,Plants,0.0
438,Liechtenstein,2019,Plants,4.0
438,Liechtenstein,2020,Plants,5.0
438,Liechtenstein,2021,Plants,5.0
438,Liechtenstein,2022,Plants,5.0
438,Liechtenstein,2004,Total,8.0
438,Liechtenstein,2010,Total,2.0
438,Liechtenstein,2015,Total,4.0
438,Liechtenstein,2019,Total,12.0
438,Liechtenstein,2020,Total,13.0
438,Liechtenstein,2021,Total,12.0
438,Liechtenstein,2022,Total,15.0
440,Lithuania,2004,Vertebrates,12.0
440,Lithuania,2010,Vertebrates,12.0
440,Lithuania,2015,Vertebrates,14.0
440,Lithuania,2019,Vertebrates,18.0
440,Lithuania,2020,Vertebrates,18.0
440,Lithuania,2021,Vertebrates,17.0
440,Lithuania,2022,Vertebrates,17.0
440,Lithuania,2004,Invertebrates,5.0
440,Lithuania,2010,Invertebrates,5.0
440,Lithuania,2015,Invertebrates,7.0
440,Lithuania,2019,Invertebrates,8.0
440,Lithuania,2020,Invertebrates,8.0
440,Lithuania,2021,Invertebrates,8.0
440,Lithuania,2022,Invertebrates,10.0
440,Lithuania,2004,Plants,0.0
440,Lithuania,2010,Plants,0.0
440,Lithuania,2015,Plants,1.0
440,Lithuania,2019,Plants,9.0
440,Lithuania,2020,Plants,15.0
440,Lithuania,2021,Plants,15.0
440,Lithuania,2022,Plants,16.0
440,Lithuania,2004,Total,17.0
440,Lithuania,2010,Total,17.0
440,Lithuania,2015,Total,22.0
440,Lithuania,2019,Total,35.0
440,Lithuania,2020,Total,41.0
440,Lithuania,2021,Total,40.0
440,Lithuania,2022,Total,43.0
442,Luxembourg,2004,Vertebrates,6.0
442,Luxembourg,2010,Vertebrates,1.0
442,Luxembourg,2015,Vertebrates,2.0
442,Luxembourg,2019,Vertebrates,4.0
442,Luxembourg,2020,Vertebrates,4.0
442,Luxembourg,2021,Vertebrates,4.0
442,Luxembourg,2022,Vertebrates,4.0
442,Luxembourg,2004,Invertebrates,4.0
442,Luxembourg,2010,Invertebrates,4.0
442,Luxembourg,2015,Invertebrates,7.0
442,Luxembourg,2019,Invertebrates,7.0
442,Luxembourg,2020,Invertebrates,7.0
442,Luxembourg,2021,Invertebrates,8.0
442,Luxembourg,2022,Invertebrates,8.0
442,Luxembourg,2004,Plants,0.0
442,Luxembourg,2010,Plants,0.0
442,Luxembourg,2015,Plants,0.0
442,Luxembourg,2019,Plants,5.0
442,Luxembourg,2020,Plants,5.0
442,Luxembourg,2021,Plants,5.0
442,Luxembourg,2022,Plants,5.0
442,Luxembourg,2004,Total,10.0
442,Luxembourg,2010,Total,5.0
442,Luxembourg,2015,Total,9.0
442,Luxembourg,2019,Total,16.0
442,Luxembourg,2020,Total,16.0
442,Luxembourg,2021,Total,17.0
442,Luxembourg,2022,Total,17.0
450,Madagascar,2004,Vertebrates,222.0
450,Madagascar,2010,Vertebrates,283.0
450,Madagascar,2015,Vertebrates,446.0
450,Madagascar,2019,Vertebrates,554.0
450,Madagascar,2020,Vertebrates,556.0
450,Madagascar,2021,Vertebrates,583.0
450,Madagascar,2022,Vertebrates,584.0
450,Madagascar,2004,Invertebrates,32.0
450,Madagascar,2010,Invertebrates,100.0
450,Madagascar,2015,Invertebrates,110.0
450,Madagascar,2019,Invertebrates,195.0
450,Madagascar,2020,Invertebrates,195.0
450,Madagascar,2021,Invertebrates,244.0
450,Madagascar,2022,Invertebrates,283.0
450,Madagascar,2004,Plants,276.0
450,Madagascar,2010,Plants,280.0
450,Madagascar,2015,Plants,409.0
450,Madagascar,2019,Plants,1624.0
450,Madagascar,2020,Plants,2159.0
450,Madagascar,2021,Plants,2837.0
450,Madagascar,2022,Plants,2850.0
450,Madagascar,2004,Total,530.0
450,Madagascar,2010,Total,663.0
450,Madagascar,2015,Total,965.0
450,Madagascar,2019,Total,2373.0
450,Madagascar,2020,Total,2910.0
450,Madagascar,2021,Total,3664.0
450,Madagascar,2022,Total,3717.0
454,Malawi,2004,Vertebrates,25.0
454,Malawi,2010,Vertebrates,127.0
454,Malawi,2015,Vertebrates,130.0
454,Malawi,2019,Vertebrates,74.0
454,Malawi,2020,Vertebrates,74.0
454,Malawi,2021,Vertebrates,76.0
454,Malawi,2022,Vertebrates,76.0
454,Malawi,2004,Invertebrates,11.0
454,Malawi,2010,Invertebrates,17.0
454,Malawi,2015,Invertebrates,16.0
454,Malawi,2019,Invertebrates,14.0
454,Malawi,2020,Invertebrates,14.0
454,Malawi,2021,Invertebrates,15.0
454,Malawi,2022,Invertebrates,15.0
454,Malawi,2004,Plants,14.0
454,Malawi,2010,Plants,14.0
454,Malawi,2015,Plants,25.0
454,Malawi,2019,Plants,37.0
454,Malawi,2020,Plants,42.0
454,Malawi,2021,Plants,46.0
454,Malawi,2022,Plants,52.0
454,Malawi,2004,Total,50.0
454,Malawi,2010,Total,158.0
454,Malawi,2015,Total,171.0
454,Malawi,2019,Total,125.0
454,Malawi,2020,Total,130.0
454,Malawi,2021,Total,137.0
454,Malawi,2022,Total,143.0
458,Malaysia,2004,Vertebrates,190.0
458,Malaysia,2010,Vertebrates,246.0
458,Malaysia,2015,Vertebrates,269.0
458,Malaysia,2019,Vertebrates,343.0
458,Malaysia,2020,Vertebrates,351.0
458,Malaysia,2021,Vertebrates,400.0
458,Malaysia,2022,Vertebrates,423.0
458,Malaysia,2004,Invertebrates,19.0
458,Malaysia,2010,Invertebrates,242.0
458,Malaysia,2015,Invertebrates,262.0
458,Malaysia,2019,Invertebrates,282.0
458,Malaysia,2020,Invertebrates,314.0
458,Malaysia,2021,Invertebrates,320.0
458,Malaysia,2022,Invertebrates,324.0
458,Malaysia,2004,Plants,683.0
458,Malaysia,2010,Plants,692.0
458,Malaysia,2015,Plants,721.0
458,Malaysia,2019,Plants,813.0
458,Malaysia,2020,Plants,997.0
458,Malaysia,2021,Plants,1208.0
458,Malaysia,2022,Plants,1309.0
458,Malaysia,2004,Total,892.0
458,Malaysia,2010,Total,1180.0
458,Malaysia,2015,Total,1252.0
458,Malaysia,2019,Total,1438.0
458,Malaysia,2020,Total,1662.0
458,Malaysia,2021,Total,1928.0
458,Malaysia,2022,Total,2056.0
462,Maldives,2004,Vertebrates,12.0
462,Maldives,2010,Vertebrates,20.0
462,Maldives,2015,Vertebrates,23.0
462,Maldives,2019,Vertebrates,33.0
462,Maldives,2020,Vertebrates,35.0
462,Maldives,2021,Vertebrates,43.0
462,Maldives,2022,Vertebrates,46.0
462,Maldives,2004,Invertebrates,0.0
462,Maldives,2010,Invertebrates,39.0
462,Maldives,2015,Invertebrates,46.0
462,Maldives,2019,Invertebrates,46.0
462,Maldives,2020,Invertebrates,45.0
462,Maldives,2021,Invertebrates,45.0
462,Maldives,2022,Invertebrates,45.0
462,Maldives,2004,Plants,0.0
462,Maldives,2010,Plants,0.0
462,Maldives,2015,Plants,0.0
462,Maldives,2019,Plants,0.0
462,Maldives,2020,Plants,0.0
462,Maldives,2021,Plants,0.0
462,Maldives,2022,Plants,0.0
462,Maldives,2004,Total,12.0
462,Maldives,2010,Total,59.0
462,Maldives,2015,Total,69.0
462,Maldives,2019,Total,79.0
462,Maldives,2020,Total,80.0
462,Maldives,2021,Total,88.0
462,Maldives,2022,Total,91.0
466,Mali,2004,Vertebrates,19.0
466,Mali,2010,Vertebrates,23.0
466,Mali,2015,Vertebrates,31.0
466,Mali,2019,Vertebrates,37.0
466,Mali,2020,Vertebrates,37.0
466,Mali,2021,Vertebrates,38.0
466,Mali,2022,Vertebrates,39.0
466,Mali,2004,Invertebrates,0.0
466,Mali,2010,Invertebrates,0.0
466,Mali,2015,Invertebrates,0.0
466,Mali,2019,Invertebrates,0.0
466,Mali,2020,Invertebrates,0.0
466,Mali,2021,Invertebrates,5.0
466,Mali,2022,Invertebrates,5.0
466,Mali,2004,Plants,6.0
466,Mali,2010,Plants,6.0
466,Mali,2015,Plants,8.0
466,Mali,2019,Plants,24.0
466,Mali,2020,Plants,25.0
466,Mali,2021,Plants,28.0
466,Mali,2022,Plants,29.0
466,Mali,2004,Total,25.0
466,Mali,2010,Total,29.0
466,Mali,2015,Total,39.0
466,Mali,2019,Total,61.0
466,Mali,2020,Total,62.0
466,Mali,2021,Total,71.0
466,Mali,2022,Total,73.0
470,Malta,2004,Vertebrates,22.0
470,Malta,2010,Vertebrates,20.0
470,Malta,2015,Vertebrates,23.0
470,Malta,2019,Vertebrates,31.0
470,Malta,2020,Vertebrates,38.0
470,Malta,2021,Vertebrates,46.0
470,Malta,2022,Vertebrates,53.0
470,Malta,2004,Invertebrates,3.0
470,Malta,2010,Invertebrates,3.0
470,Malta,2015,Invertebrates,4.0
470,Malta,2019,Invertebrates,5.0
470,Malta,2020,Invertebrates,6.0
470,Malta,2021,Invertebrates,7.0
470,Malta,2022,Invertebrates,9.0
470,Malta,2004,Plants,0.0
470,Malta,2010,Plants,3.0
470,Malta,2015,Plants,4.0
470,Malta,2019,Plants,4.0
470,Malta,2020,Plants,5.0
470,Malta,2021,Plants,5.0
470,Malta,2022,Plants,5.0
470,Malta,2004,Total,25.0
470,Malta,2010,Total,26.0
470,Malta,2015,Total,31.0
470,Malta,2019,Total,40.0
470,Malta,2020,Total,49.0
470,Malta,2021,Total,58.0
470,Malta,2022,Total,67.0
584,Marshall Islands,2004,Vertebrates,12.0
584,Marshall Islands,2010,Vertebrates,17.0
584,Marshall Islands,2015,Vertebrates,22.0
584,Marshall Islands,2019,Vertebrates,28.0
584,Marshall Islands,2020,Vertebrates,31.0
584,Marshall Islands,2021,Vertebrates,35.0
584,Marshall Islands,2022,Vertebrates,35.0
584,Marshall Islands,2004,Invertebrates,1.0
584,Marshall Islands,2010,Invertebrates,67.0
584,Marshall Islands,2015,Invertebrates,73.0
584,Marshall Islands,2019,Invertebrates,73.0
584,Marshall Islands,2020,Invertebrates,73.0
584,Marshall Islands,2021,Invertebrates,74.0
584,Marshall Islands,2022,Invertebrates,74.0
584,Marshall Islands,2004,Plants,0.0
584,Marshall Islands,2010,Plants,0.0
584,Marshall Islands,2015,Plants,0.0
584,Marshall Islands,2019,Plants,0.0
584,Marshall Islands,2020,Plants,0.0
584,Marshall Islands,2021,Plants,0.0
584,Marshall Islands,2022,Plants,0.0
584,Marshall Islands,2004,Total,13.0
584,Marshall Islands,2010,Total,84.0
584,Marshall Islands,2015,Total,95.0
584,Marshall Islands,2019,Total,101.0
584,Marshall Islands,2020,Total,104.0
584,Marshall Islands,2021,Total,109.0
584,Marshall Islands,2022,Total,109.0
474,Martinique,2004,Vertebrates,20.0
474,Martinique,2010,Vertebrates,22.0
474,Martinique,2015,Vertebrates,34.0
474,Martinique,2019,Vertebrates,45.0
474,Martinique,2020,Vertebrates,51.0
474,Martinique,2021,Vertebrates,60.0
474,Martinique,2022,Vertebrates,62.0
474,Martinique,2004,Invertebrates,1.0
474,Martinique,2010,Invertebrates,1.0
474,Martinique,2015,Invertebrates,2.0
474,Martinique,2019,Invertebrates,2.0
474,Martinique,2020,Invertebrates,2.0
474,Martinique,2021,Invertebrates,2.0
474,Martinique,2022,Invertebrates,2.0
474,Martinique,2004,Plants,8.0
474,Martinique,2010,Plants,8.0
474,Martinique,2015,Plants,9.0
474,Martinique,2019,Plants,9.0
474,Martinique,2020,Plants,9.0
474,Martinique,2021,Plants,12.0
474,Martinique,2022,Plants,12.0
474,Martinique,2004,Total,29.0
474,Martinique,2010,Total,31.0
474,Martinique,2015,Total,45.0
474,Martinique,2019,Total,56.0
474,Martinique,2020,Total,62.0
474,Martinique,2021,Total,74.0
474,Martinique,2022,Total,76.0
478,Mauritania,2004,Vertebrates,25.0
478,Mauritania,2010,Vertebrates,57.0
478,Mauritania,2015,Vertebrates,66.0
478,Mauritania,2019,Vertebrates,86.0
478,Mauritania,2020,Vertebrates,91.0
478,Mauritania,2021,Vertebrates,108.0
478,Mauritania,2022,Vertebrates,126.0
478,Mauritania,2004,Invertebrates,1.0
478,Mauritania,2010,Invertebrates,1.0
478,Mauritania,2015,Invertebrates,3.0
478,Mauritania,2019,Invertebrates,3.0
478,Mauritania,2020,Invertebrates,3.0
478,Mauritania,2021,Invertebrates,3.0
478,Mauritania,2022,Invertebrates,4.0
478,Mauritania,2004,Plants,0.0
478,Mauritania,2010,Plants,0.0
478,Mauritania,2015,Plants,0.0
478,Mauritania,2019,Plants,0.0
478,Mauritania,2020,Plants,0.0
478,Mauritania,2021,Plants,0.0
478,Mauritania,2022,Plants,1.0
478,Mauritania,2004,Total,26.0
478,Mauritania,2010,Total,58.0
478,Mauritania,2015,Total,69.0
478,Mauritania,2019,Total,89.0
478,Mauritania,2020,Total,94.0
478,Mauritania,2021,Total,111.0
478,Mauritania,2022,Total,131.0
480,Mauritius,2004,Vertebrates,28.0
480,Mauritius,2010,Vertebrates,36.0
480,Mauritius,2015,Vertebrates,41.0
480,Mauritius,2019,Vertebrates,54.0
480,Mauritius,2020,Vertebrates,56.0
480,Mauritius,2021,Vertebrates,61.0
480,Mauritius,2022,Vertebrates,63.0
480,Mauritius,2004,Invertebrates,32.0
480,Mauritius,2010,Invertebrates,98.0
480,Mauritius,2015,Invertebrates,118.0
480,Mauritius,2019,Invertebrates,121.0
480,Mauritius,2020,Invertebrates,124.0
480,Mauritius,2021,Invertebrates,126.0
480,Mauritius,2022,Invertebrates,126.0
480,Mauritius,2004,Plants,87.0
480,Mauritius,2010,Plants,88.0
480,Mauritius,2015,Plants,90.0
480,Mauritius,2019,Plants,91.0
480,Mauritius,2020,Plants,92.0
480,Mauritius,2021,Plants,92.0
480,Mauritius,2022,Plants,103.0
480,Mauritius,2004,Total,147.0
480,Mauritius,2010,Total,222.0
480,Mauritius,2015,Total,249.0
480,Mauritius,2019,Total,266.0
480,Mauritius,2020,Total,272.0
480,Mauritius,2021,Total,279.0
480,Mauritius,2022,Total,292.0
175,Mayotte,2004,Vertebrates,6.0
175,Mayotte,2010,Vertebrates,9.0
175,Mayotte,2015,Vertebrates,15.0
175,Mayotte,2019,Vertebrates,22.0
175,Mayotte,2020,Vertebrates,26.0
175,Mayotte,2021,Vertebrates,31.0
175,Mayotte,2022,Vertebrates,34.0
175,Mayotte,2004,Invertebrates,1.0
175,Mayotte,2010,Invertebrates,60.0
175,Mayotte,2015,Invertebrates,69.0
175,Mayotte,2019,Invertebrates,72.0
175,Mayotte,2020,Invertebrates,72.0
175,Mayotte,2021,Invertebrates,72.0
175,Mayotte,2022,Invertebrates,72.0
175,Mayotte,2004,Plants,0.0
175,Mayotte,2010,Plants,0.0
175,Mayotte,2015,Plants,0.0
175,Mayotte,2019,Plants,4.0
175,Mayotte,2020,Plants,4.0
175,Mayotte,2021,Plants,10.0
175,Mayotte,2022,Plants,10.0
175,Mayotte,2004,Total,7.0
175,Mayotte,2010,Total,69.0
175,Mayotte,2015,Total,84.0
175,Mayotte,2019,Total,98.0
175,Mayotte,2020,Total,102.0
175,Mayotte,2021,Total,113.0
175,Mayotte,2022,Total,116.0
484,Mexico,2004,Vertebrates,446.0
484,Mexico,2010,Vertebrates,609.0
484,Mexico,2015,Vertebrates,639.0
484,Mexico,2019,Vertebrates,736.0
484,Mexico,2020,Vertebrates,751.0
484,Mexico,2021,Vertebrates,805.0
484,Mexico,2022,Vertebrates,809.0
484,Mexico,2004,Invertebrates,41.0
484,Mexico,2010,Invertebrates,79.0
484,Mexico,2015,Invertebrates,93.0
484,Mexico,2019,Invertebrates,113.0
484,Mexico,2020,Invertebrates,114.0
484,Mexico,2021,Invertebrates,117.0
484,Mexico,2022,Invertebrates,128.0
484,Mexico,2004,Plants,261.0
484,Mexico,2010,Plants,255.0
484,Mexico,2015,Plants,377.0
484,Mexico,2019,Plants,529.0
484,Mexico,2020,Plants,791.0
484,Mexico,2021,Plants,1156.0
484,Mexico,2022,Plants,1282.0
484,Mexico,2004,Total,748.0
484,Mexico,2010,Total,943.0
484,Mexico,2015,Total,1109.0
484,Mexico,2019,Total,1378.0
484,Mexico,2020,Total,1656.0
484,Mexico,2021,Total,2078.0
484,Mexico,2022,Total,2219.0
583,Micronesia (Fed. States of),2004,Vertebrates,22.0
583,Micronesia (Fed. States of),2010,Vertebrates,35.0
583,Micronesia (Fed. States of),2015,Vertebrates,44.0
583,Micronesia (Fed. States of),2019,Vertebrates,49.0
583,Micronesia (Fed. States of),2020,Vertebrates,49.0
583,Micronesia (Fed. States of),2021,Vertebrates,53.0
583,Micronesia (Fed. States of),2022,Vertebrates,57.0
583,Micronesia (Fed. States of),2004,Invertebrates,4.0
583,Micronesia (Fed. States of),2010,Invertebrates,108.0
583,Micronesia (Fed. States of),2015,Invertebrates,115.0
583,Micronesia (Fed. States of),2019,Invertebrates,114.0
583,Micronesia (Fed. States of),2020,Invertebrates,116.0
583,Micronesia (Fed. States of),2021,Invertebrates,121.0
583,Micronesia (Fed. States of),2022,Invertebrates,121.0
583,Micronesia (Fed. States of),2004,Plants,4.0
583,Micronesia (Fed. States of),2010,Plants,5.0
583,Micronesia (Fed. States of),2015,Plants,4.0
583,Micronesia (Fed. States of),2019,Plants,5.0
583,Micronesia (Fed. States of),2020,Plants,5.0
583,Micronesia (Fed. States of),2021,Plants,8.0
583,Micronesia (Fed. States of),2022,Plants,8.0
583,Micronesia (Fed. States of),2004,Total,30.0
583,Micronesia (Fed. States of),2010,Total,148.0
583,Micronesia (Fed. States of),2015,Total,163.0
583,Micronesia (Fed. States of),2019,Total,168.0
583,Micronesia (Fed. States of),2020,Total,170.0
583,Micronesia (Fed. States of),2021,Total,182.0
583,Micronesia (Fed. States of),2022,Total,186.0
492,Monaco,2004,Vertebrates,9.0
492,Monaco,2010,Vertebrates,11.0
492,Monaco,2015,Vertebrates,13.0
492,Monaco,2019,Vertebrates,19.0
492,Monaco,2020,Vertebrates,28.0
492,Monaco,2021,Vertebrates,35.0
492,Monaco,2022,Vertebrates,40.0
492,Monaco,2004,Invertebrates,0.0
492,Monaco,2010,Invertebrates,0.0
492,Monaco,2015,Invertebrates,3.0
492,Monaco,2019,Invertebrates,3.0
492,Monaco,2020,Invertebrates,4.0
492,Monaco,2021,Invertebrates,4.0
492,Monaco,2022,Invertebrates,4.0
492,Monaco,2004,Plants,0.0
492,Monaco,2010,Plants,0.0
492,Monaco,2015,Plants,0.0
492,Monaco,2019,Plants,2.0
492,Monaco,2020,Plants,2.0
492,Monaco,2021,Plants,2.0
492,Monaco,2022,Plants,2.0
492,Monaco,2004,Total,9.0
492,Monaco,2010,Total,11.0
492,Monaco,2015,Total,16.0
492,Monaco,2019,Total,24.0
492,Monaco,2020,Total,34.0
492,Monaco,2021,Total,41.0
492,Monaco,2022,Total,46.0
496,Mongolia,2004,Vertebrates,36.0
496,Mongolia,2010,Vertebrates,33.0
496,Mongolia,2015,Vertebrates,33.0
496,Mongolia,2019,Vertebrates,37.0
496,Mongolia,2020,Vertebrates,37.0
496,Mongolia,2021,Vertebrates,37.0
496,Mongolia,2022,Vertebrates,37.0
496,Mongolia,2004,Invertebrates,3.0
496,Mongolia,2010,Invertebrates,3.0
496,Mongolia,2015,Invertebrates,3.0
496,Mongolia,2019,Invertebrates,3.0
496,Mongolia,2020,Invertebrates,3.0
496,Mongolia,2021,Invertebrates,2.0
496,Mongolia,2022,Invertebrates,2.0
496,Mongolia,2004,Plants,0.0
496,Mongolia,2010,Plants,0.0
496,Mongolia,2015,Plants,0.0
496,Mongolia,2019,Plants,2.0
496,Mongolia,2020,Plants,3.0
496,Mongolia,2021,Plants,4.0
496,Mongolia,2022,Plants,4.0
496,Mongolia,2004,Total,39.0
496,Mongolia,2010,Total,36.0
496,Mongolia,2015,Total,36.0
496,Mongolia,2019,Total,42.0
496,Mongolia,2020,Total,43.0
496,Mongolia,2021,Total,43.0
496,Mongolia,2022,Total,43.0
499,Montenegro,2010,Vertebrates,44.0
499,Montenegro,2015,Vertebrates,49.0
499,Montenegro,2019,Vertebrates,55.0
499,Montenegro,2020,Vertebrates,60.0
499,Montenegro,2021,Vertebrates,67.0
499,Montenegro,2022,Vertebrates,76.0
499,Montenegro,2010,Invertebrates,28.0
499,Montenegro,2015,Invertebrates,34.0
499,Montenegro,2019,Invertebrates,42.0
499,Montenegro,2020,Invertebrates,43.0
499,Montenegro,2021,Invertebrates,42.0
499,Montenegro,2022,Invertebrates,77.0
499,Montenegro,2010,Plants,0.0
499,Montenegro,2015,Plants,2.0
499,Montenegro,2019,Plants,7.0
499,Montenegro,2020,Plants,10.0
499,Montenegro,2021,Plants,10.0
499,Montenegro,2022,Plants,10.0
499,Montenegro,2010,Total,72.0
499,Montenegro,2015,Total,85.0
499,Montenegro,2019,Total,104.0
499,Montenegro,2020,Total,113.0
499,Montenegro,2021,Total,119.0
499,Montenegro,2022,Total,163.0
500,Montserrat,2004,Vertebrates,18.0
500,Montserrat,2010,Vertebrates,21.0
500,Montserrat,2015,Vertebrates,37.0
500,Montserrat,2019,Vertebrates,42.0
500,Montserrat,2020,Vertebrates,44.0
500,Montserrat,2021,Vertebrates,54.0
500,Montserrat,2022,Vertebrates,56.0
500,Montserrat,2004,Invertebrates,0.0
500,Montserrat,2010,Invertebrates,11.0
500,Montserrat,2015,Invertebrates,11.0
500,Montserrat,2019,Invertebrates,11.0
500,Montserrat,2020,Invertebrates,11.0
500,Montserrat,2021,Invertebrates,11.0
500,Montserrat,2022,Invertebrates,11.0
500,Montserrat,2004,Plants,3.0
500,Montserrat,2010,Plants,3.0
500,Montserrat,2015,Plants,6.0
500,Montserrat,2019,Plants,6.0
500,Montserrat,2020,Plants,7.0
500,Montserrat,2021,Plants,7.0
500,Montserrat,2022,Plants,7.0
500,Montserrat,2004,Total,21.0
500,Montserrat,2010,Total,35.0
500,Montserrat,2015,Total,54.0
500,Montserrat,2019,Total,59.0
500,Montserrat,2020,Total,62.0
500,Montserrat,2021,Total,72.0
500,Montserrat,2022,Total,74.0
504,Morocco,2004,Vertebrates,40.0
504,Morocco,2010,Vertebrates,86.0
504,Morocco,2015,Vertebrates,90.0
504,Morocco,2019,Vertebrates,103.0
504,Morocco,2020,Vertebrates,106.0
504,Morocco,2021,Vertebrates,121.0
504,Morocco,2022,Vertebrates,135.0
504,Morocco,2004,Invertebrates,8.0
504,Morocco,2010,Invertebrates,40.0
504,Morocco,2015,Invertebrates,52.0
504,Morocco,2019,Invertebrates,69.0
504,Morocco,2020,Invertebrates,71.0
504,Morocco,2021,Invertebrates,71.0
504,Morocco,2022,Invertebrates,72.0
504,Morocco,2004,Plants,2.0
504,Morocco,2010,Plants,31.0
504,Morocco,2015,Plants,34.0
504,Morocco,2019,Plants,55.0
504,Morocco,2020,Plants,61.0
504,Morocco,2021,Plants,62.0
504,Morocco,2022,Plants,62.0
504,Morocco,2004,Total,50.0
504,Morocco,2010,Total,157.0
504,Morocco,2015,Total,176.0
504,Morocco,2019,Total,227.0
504,Morocco,2020,Total,238.0
504,Morocco,2021,Total,254.0
504,Morocco,2022,Total,269.0
508,Mozambique,2004,Vertebrates,64.0
508,Mozambique,2010,Vertebrates,98.0
508,Mozambique,2015,Vertebrates,117.0
508,Mozambique,2019,Vertebrates,142.0
508,Mozambique,2020,Vertebrates,153.0
